Step,BulletID,Team,X,Y,Heading
306,86,0,295.7,772.7,162.0
306,87,0,504.3,27.3,342.0
306,88,1,187.4,138.5,299.0
306,93,1,374.7,222.2,328.5
307,86,0,300.4,787.0,162.0
307,87,0,499.6,13.0,342.0
307,88,1,174.2,131.3,299.0
307,93,1,366.9,209.4,328.5
307,95,1,594.6,405.2,334.2
308,88,1,161.1,124.0,299.0
308,93,1,359.0,196.6,328.5
308,95,1,588.1,391.7,334.2
308,96,0,376.6,238.9,110.0
308,97,0,423.4,561.1,290.0
309,88,1,148.0,116.8,299.0
309,93,1,351.2,183.8,328.5
309,95,1,581.6,378.2,334.2
309,96,0,390.7,244.1,110.0
309,97,0,409.3,555.9,290.0
310,88,1,134.9,109.5,299.0
310,93,1,343.4,171.0,328.5
310,95,1,575.1,364.7,334.2
310,96,0,404.8,249.2,110.0
310,97,0,395.2,550.8,290.0
311,88,1,121.7,102.2,299.0
311,93,1,335.5,158.2,328.5
311,95,1,568.6,351.2,334.2
311,96,0,418.9,254.3,110.0
311,97,0,381.1,545.7,290.0
312,88,1,108.6,95.0,299.0
312,93,1,327.7,145.4,328.5
312,95,1,562.1,337.7,334.2
312,96,0,433.0,259.5,110.0
312,97,0,367.0,540.5,290.0
312,98,1,373.5,414.2,29.6
313,88,1,95.5,87.7,299.0
313,93,1,319.9,132.6,328.5
313,95,1,555.5,324.2,334.2
313,96,0,447.1,264.6,110.0
313,97,0,352.9,535.4,290.0
313,98,1,380.9,401.2,29.6
314,88,1,82.4,80.4,299.0
314,93,1,312.1,119.8,328.5
314,95,1,549.0,310.6,334.2
314,96,0,461.2,269.7,110.0
314,97,0,338.8,530.3,290.0
314,98,1,388.3,388.1,29.6
315,88,1,69.2,73.2,299.0
315,93,1,304.2,107.0,328.5
315,95,1,542.5,297.1,334.2
315,96,0,475.3,274.9,110.0
315,97,0,324.7,525.1,290.0
315,98,1,395.7,375.1,29.6
316,88,1,56.1,65.9,299.0
316,93,1,296.4,94.2,328.5
316,95,1,536.0,283.6,334.2
316,96,0,489.4,280.0,110.0
316,97,0,310.6,520.0,290.0
316,98,1,403.1,362.0,29.6
317,88,1,43.0,58.6,299.0
317,93,1,288.6,81.4,328.5
317,95,1,529.5,270.1,334.2
317,96,0,503.5,285.1,110.0
317,97,0,296.5,514.9,290.0
317,98,1,410.6,349.0,29.6
317,99,1,359.0,436.9,45.2
318,88,1,29.9,51.4,299.0
318,93,1,280.7,68.7,328.5
318,95,1,523.0,256.6,334.2
318,96,0,517.6,290.3,110.0
318,97,0,282.4,509.8,290.0
318,98,1,418.0,336.0,29.6
318,99,1,369.6,426.3,45.2
319,88,1,16.7,44.1,299.0
319,93,1,272.9,55.9,328.5
319,95,1,516.4,243.1,334.2
319,96,0,531.7,295.4,110.0
319,97,0,268.3,504.6,290.0
319,98,1,425.4,322.9,29.6
319,99,1,380.3,415.8,45.2
320,88,1,3.6,36.8,299.0
320,93,1,265.1,43.1,328.5
320,95,1,509.9,229.6,334.2
320,96,0,545.8,300.5,110.0
320,97,0,254.2,499.5,290.0
320,98,1,432.8,309.9,29.6
320,99,1,390.9,405.2,45.2
321,93,1,257.2,30.3,328.5
321,95,1,503.4,216.1,334.2
321,96,0,559.9,305.6,110.0
321,97,0,240.1,494.4,290.0
321,98,1,440.2,296.8,29.6
321,99,1,401.6,394.6,45.2
322,93,1,249.4,17.5,328.5
322,95,1,496.9,202.6,334.2
322,96,0,574.0,310.8,110.0
322,97,0,226.0,489.2,290.0
322,99,1,412.2,384.0,45.2
323,93,1,241.6,4.7,328.5
323,95,1,490.4,189.0,334.2
323,96,0,588.1,315.9,110.0
323,97,0,211.9,484.1,290.0
323,99,1,422.8,373.5,45.2
323,100,1,699.9,390.7,313.4
324,95,1,483.9,175.5,334.2
324,96,0,602.2,321.0,110.0
324,97,0,197.8,479.0,290.0
324,99,1,433.5,362.9,45.2
324,100,1,689.0,380.4,313.4
324,101,0,482.5,277.0,86.0
324,102,0,317.5,523.0,266.0
325,95,1,477.3,162.0,334.2
325,96,0,616.3,326.2,110.0
325,97,0,183.7,473.8,290.0
325,99,1,444.1,352.3,45.2
325,100,1,678.1,370.1,313.4
325,101,0,497.5,275.9,86.0
325,102,0,302.5,524.1,266.0
326,95,1,470.8,148.5,334.2
326,96,0,630.3,331.3,110.0
326,97,0,169.7,468.7,290.0
326,99,1,454.7,341.7,45.2
326,100,1,667.2,359.8,313.4
326,101,0,512.4,274.9,86.0
326,102,0,287.6,525.1,266.0
327,95,1,464.3,135.0,334.2
327,96,0,644.4,336.4,110.0
327,97,0,155.6,463.6,290.0
327,99,1,465.4,331.2,45.2
327,100,1,656.3,349.4,313.4
327,101,0,527.4,273.8,86.0
327,102,0,272.6,526.2,266.0
328,95,1,457.8,121.5,334.2
328,96,0,658.5,341.6,110.0
328,97,0,141.5,458.4,290.0
328,100,1,645.4,339.1,313.4
328,101,0,542.3,272.8,86.0
328,102,0,257.7,527.2,266.0
329,95,1,451.3,108.0,334.2
329,96,0,672.6,346.7,110.0
329,97,0,127.4,453.3,290.0
329,100,1,634.5,328.8,313.4
329,101,0,557.3,271.7,86.0
329,102,0,242.7,528.3,266.0
330,95,1,444.8,94.5,334.2
330,96,0,686.7,351.8,110.0
330,97,0,113.3,448.2,290.0
330,100,1,623.6,318.5,313.4
330,101,0,572.3,270.7,86.0
330,102,0,227.7,529.3,266.0
330,103,1,279.4,457.9,82.4
331,95,1,438.2,81.0,334.2
331,96,0,700.8,356.9,110.0
331,97,0,99.2,443.1,290.0
331,100,1,612.7,308.2,313.4
331,101,0,587.2,269.6,86.0
331,102,0,212.8,530.4,266.0
331,103,1,294.3,456.0,82.4
332,95,1,431.7,67.5,334.2
332,96,0,714.9,362.1,110.0
332,97,0,85.1,437.9,290.0
332,100,1,601.8,297.9,313.4
332,101,0,602.2,268.6,86.0
332,102,0,197.8,531.4,266.0
332,103,1,309.1,454.0,82.4
333,95,1,425.2,53.9,334.2
333,96,0,729.0,367.2,110.0
333,97,0,71.0,432.8,290.0
333,100,1,590.9,287.6,313.4
333,101,0,617.2,267.5,86.0
333,102,0,182.8,532.5,266.0
333,103,1,324.0,452.0,82.4
333,104,1,370.6,549.5,50.1
334,95,1,418.7,40.4,334.2
334,96,0,743.1,372.3,110.0
334,97,0,56.9,427.7,290.0
334,100,1,580.0,277.3,313.4
334,101,0,632.1,266.5,86.0
334,102,0,167.9,533.5,266.0
334,103,1,338.9,450.0,82.4
334,104,1,382.1,539.9,50.1
335,95,1,412.2,26.9,334.2
335,96,0,757.2,377.5,110.0
335,97,0,42.8,422.5,290.0
335,100,1,569.1,266.9,313.4
335,101,0,647.1,265.5,86.0
335,102,0,152.9,534.5,266.0
335,103,1,353.8,448.1,82.4
335,104,1,393.6,530.3,50.1
336,95,1,405.6,13.4,334.2
336,96,0,771.3,382.6,110.0
336,97,0,28.7,417.4,290.0
336,100,1,558.3,256.6,313.4
336,101,0,662.1,264.4,86.0
336,102,0,137.9,535.6,266.0
336,103,1,368.6,446.1,82.4
336,104,1,405.1,520.7,50.1
337,96,0,785.4,387.7,110.0
337,97,0,14.6,412.3,290.0
337,100,1,547.4,246.3,313.4
337,101,0,677.0,263.4,86.0
337,102,0,123.0,536.6,266.0
337,103,1,383.5,444.1,82.4
337,104,1,416.6,511.0,50.1
338,96,0,799.5,392.9,110.0
338,97,0,0.5,407.1,290.0
338,100,1,536.5,236.0,313.4
338,101,0,692.0,262.3,86.0
338,102,0,108.0,537.7,266.0
338,103,1,398.4,442.2,82.4
338,104,1,428.1,501.4,50.1
339,100,1,525.6,225.7,313.4
339,101,0,706.9,261.3,86.0
339,102,0,93.1,538.7,266.0
339,103,1,413.2,440.2,82.4
339,104,1,439.6,491.8,50.1
339,105,1,664.4,397.5,327.7
340,100,1,514.7,215.4,313.4
340,101,0,721.9,260.2,86.0
340,102,0,78.1,539.8,266.0
340,103,1,428.1,438.2,82.4
340,104,1,451.1,482.2,50.1
340,105,1,656.4,384.8,327.7
340,106,0,548.2,357.6,58.0
340,107,0,251.8,442.4,238.0
341,100,1,503.8,205.1,313.4
341,101,0,736.9,259.2,86.0
341,102,0,63.1,540.8,266.0
341,103,1,443.0,436.2,82.4
341,104,1,462.6,472.5,50.1
341,105,1,648.3,372.1,327.7
341,106,0,560.9,349.7,58.0
341,107,0,239.1,450.3,238.0
342,100,1,492.9,194.8,313.4
342,101,0,751.8,258.1,86.0
342,102,0,48.2,541.9,266.0
342,103,1,457.8,434.3,82.4
342,104,1,474.1,462.9,50.1
342,105,1,640.3,359.5,327.7
342,106,0,573.6,341.7,58.0
342,107,0,226.4,458.3,238.0
343,100,1,482.0,184.4,313.4
343,101,0,766.8,257.1,86.0
343,102,0,33.2,542.9,266.0
343,103,1,472.7,432.3,82.4
343,104,1,485.6,453.3,50.1
343,105,1,632.3,346.8,327.7
343,106,0,586.3,333.8,58.0
343,107,0,213.7,466.2,238.0
344,100,1,471.1,174.1,313.4
344,101,0,781.8,256.0,86.0
344,102,0,18.2,544.0,266.0
344,103,1,487.6,430.3,82.4
344,104,1,497.1,443.7,50.1
344,105,1,624.3,334.1,327.7
344,106,0,599.1,325.8,58.0
344,107,0,200.9,474.2,238.0
345,100,1,460.2,163.8,313.4
345,101,0,796.7,255.0,86.0
345,102,0,3.3,545.0,266.0
345,103,1,502.4,428.3,82.4
345,104,1,508.6,434.0,50.1
345,105,1,616.3,321.4,327.7
345,106,0,611.8,317.9,58.0
345,107,0,188.2,482.1,238.0
346,100,1,449.3,153.5,313.4
346,103,1,517.3,426.4,82.4
346,104,1,520.1,424.4,50.1
346,105,1,608.3,308.7,327.7
346,106,0,624.5,309.9,58.0
347,100,1,438.4,143.2,313.4
347,105,1,600.2,296.1,327.7
347,106,0,637.2,302.0,58.0
347,108,1,169.1,492.7,109.3
348,100,1,427.5,132.9,313.4
348,105,1,592.2,283.4,327.7
348,106,0,649.9,294.0,58.0
348,108,1,183.2,497.7,109.3
349,100,1,416.7,122.6,313.4
349,105,1,584.2,270.7,327.7
349,106,0,662.7,286.1,58.0
349,108,1,197.4,502.6,109.3
349,109,1,395.5,661.1,63.9
350,100,1,405.8,112.2,313.4
350,105,1,576.2,258.0,327.7
350,106,0,675.4,278.1,58.0
350,108,1,211.5,507.6,109.3
350,109,1,409.0,654.5,63.9
351,100,1,394.9,101.9,313.4
351,105,1,568.2,245.3,327.7
351,106,0,688.1,270.2,58.0
351,108,1,225.7,512.5,109.3
351,109,1,422.5,647.9,63.9
352,100,1,384.0,91.6,313.4
352,105,1,560.2,232.7,327.7
352,106,0,700.8,262.2,58.0
352,108,1,239.9,517.5,109.3
352,109,1,436.0,641.3,63.9
353,100,1,373.1,81.3,313.4
353,105,1,552.1,220.0,327.7
353,106,0,713.5,254.3,58.0
353,108,1,254.0,522.4,109.3
353,109,1,449.4,634.7,63.9
354,100,1,362.2,71.0,313.4
354,105,1,544.1,207.3,327.7
354,106,0,726.3,246.4,58.0
354,108,1,268.2,527.4,109.3
354,109,1,462.9,628.1,63.9
355,100,1,351.3,60.7,313.4
355,105,1,536.1,194.6,327.7
355,106,0,739.0,238.4,58.0
355,108,1,282.3,532.3,109.3
355,109,1,476.4,621.5,63.9
356,100,1,340.4,50.4,313.4
356,105,1,528.1,182.0,327.7
356,106,0,751.7,230.5,58.0
356,108,1,296.5,537.3,109.3
356,109,1,489.8,614.9,63.9
356,110,0,561.4,464.4,34.0
356,111,0,238.6,335.6,214.0
357,100,1,329.5,40.1,313.4
357,105,1,520.1,169.3,327.7
357,106,0,764.4,222.5,58.0
357,108,1,310.6,542.2,109.3
357,109,1,503.3,608.3,63.9
357,111,0,230.2,348.0,214.0
358,100,1,318.6,29.7,313.4
358,105,1,512.1,156.6,327.7
358,106,0,777.1,214.6,58.0
358,108,1,324.8,547.2,109.3
358,109,1,516.8,601.7,63.9
358,111,0,221.8,360.5,214.0
359,100,1,307.7,19.4,313.4
359,105,1,504.0,143.9,327.7
359,106,0,789.9,206.6,58.0
359,108,1,339.0,552.1,109.3
359,109,1,530.3,595.1,63.9
359,111,0,213.4,372.9,214.0
360,100,1,296.8,9.1,313.4
360,105,1,496.0,131.2,327.7
360,108,1,353.1,557.1,109.3
360,109,1,543.7,588.5,63.9
360,111,0,205.0,385.4,214.0
361,105,1,488.0,118.6,327.7
361,108,1,367.3,562.0,109.3
361,109,1,557.2,581.9,63.9
361,111,0,196.6,397.8,214.0
362,105,1,480.0,105.9,327.7
362,108,1,381.4,567.0,109.3
362,109,1,570.7,575.3,63.9
362,111,0,188.3,410.2,214.0
362,112,1,542.0,468.6,168.4
363,105,1,472.0,93.2,327.7
363,108,1,395.6,571.9,109.3
363,109,1,584.1,568.7,63.9
363,111,0,179.9,422.7,214.0
363,112,1,545.0,483.3,168.4
364,105,1,464.0,80.5,327.7
364,108,1,409.8,576.9,109.3
364,109,1,597.6,562.1,63.9
364,111,0,171.5,435.1,214.0
364,112,1,548.0,498.0,168.4
365,105,1,455.9,67.9,327.7
365,108,1,423.9,581.8,109.3
365,109,1,611.1,555.5,63.9
365,111,0,163.1,447.5,214.0
365,112,1,551.1,512.7,168.4
366,105,1,447.9,55.2,327.7
366,108,1,438.1,586.8,109.3
366,109,1,624.5,548.9,63.9
366,111,0,154.7,460.0,214.0
366,112,1,554.1,527.4,168.4
367,105,1,439.9,42.5,327.7
367,108,1,452.2,591.7,109.3
367,109,1,638.0,542.3,63.9
367,111,0,146.3,472.4,214.0
367,112,1,557.1,542.1,168.4
367,113,1,402.9,690.7,60.5
368,105,1,431.9,29.8,327.7
368,108,1,466.4,596.7,109.3
368,109,1,651.5,535.8,63.9
368,111,0,137.9,484.8,214.0
368,112,1,560.1,556.8,168.4
368,113,1,416.0,683.3,60.5
369,105,1,423.9,17.1,327.7
369,108,1,480.6,601.6,109.3
369,109,1,665.0,529.2,63.9
369,111,0,129.5,497.3,214.0
369,112,1,563.2,571.5,168.4
369,113,1,429.1,675.9,60.5
370,105,1,415.9,4.5,327.7
370,108,1,494.7,606.6,109.3
370,109,1,678.4,522.6,63.9
370,112,1,566.2,586.2,168.4
370,113,1,442.1,668.6,60.5
370,114,1,122.8,508.6,128.3
371,108,1,508.9,611.5,109.3
371,109,1,691.9,516.0,63.9
371,112,1,569.2,600.9,168.4
371,113,1,455.2,661.2,60.5
371,114,1,134.6,517.9,128.3
372,108,1,523.0,616.5,109.3
372,109,1,705.4,509.4,63.9
372,112,1,572.2,615.6,168.4
372,113,1,468.2,653.8,60.5
372,114,1,146.4,527.1,128.3
372,115,0,515.3,568.1,10.0
372,116,0,284.7,231.9,190.0
373,108,1,537.2,621.4,109.3
373,109,1,718.8,502.8,63.9
373,112,1,575.3,630.3,168.4
373,113,1,481.3,646.4,60.5
373,114,1,158.1,536.4,128.3
373,115,0,517.9,553.4,10.0
373,116,0,282.1,246.6,190.0
374,108,1,551.4,626.4,109.3
374,109,1,732.3,496.2,63.9
374,112,1,578.3,644.9,168.4
374,113,1,494.3,639.0,60.5
374,114,1,169.9,545.7,128.3
374,115,0,520.5,538.6,10.0
374,116,0,279.5,261.4,190.0
375,108,1,565.5,631.3,109.3
375,109,1,745.8,489.6,63.9
375,112,1,581.3,659.6,168.4
375,113,1,507.4,631.6,60.5
375,114,1,181.7,555.0,128.3
375,115,0,523.1,523.8,10.0
375,116,0,276.9,276.2,190.0
376,108,1,579.7,636.3,109.3
376,109,1,759.3,483.0,63.9
376,112,1,584.3,674.3,168.4
376,113,1,520.4,624.2,60.5
376,114,1,193.5,564.3,128.3
376,115,0,525.7,509.1,10.0
376,116,0,274.3,290.9,190.0
377,108,1,593.8,641.3,109.3
377,109,1,772.7,476.4,63.9
377,112,1,587.4,689.0,168.4
377,113,1,533.5,616.8,60.5
377,114,1,205.2,573.6,128.3
377,115,0,528.3,494.3,10.0
377,116,0,271.7,305.7,190.0
378,108,1,608.0,646.2,109.3
378,109,1,786.2,469.8,63.9
378,112,1,590.4,703.7,168.4
378,113,1,546.5,609.4,60.5
378,114,1,217.0,582.9,128.3
378,115,0,530.9,479.5,10.0
378,116,0,269.1,320.5,190.0
378,117,1,433.4,501.0,177.5
379,108,1,622.2,651.2,109.3
379,109,1,799.7,463.2,63.9
379,112,1,593.4,718.4,168.4
379,113,1,559.6,602.0,60.5
379,114,1,228.8,592.2,128.3
379,115,0,533.5,464.7,10.0
379,116,0,266.5,335.3,190.0
379,117,1,434.1,516.0,177.5
380,108,1,636.3,656.1,109.3
380,112,1,596.4,733.1,168.4
380,113,1,572.6,594.7,60.5
380,114,1,240.6,601.5,128.3
380,115,0,536.1,450.0,10.0
380,116,0,263.9,350.0,190.0
380,117,1,434.7,531.0,177.5
381,108,1,650.5,661.1,109.3
381,112,1,599.5,747.8,168.4
381,113,1,585.7,587.3,60.5
381,114,1,252.3,610.8,128.3
381,115,0,538.7,435.2,10.0
381,116,0,261.3,364.8,190.0
381,117,1,435.4,546.0,177.5
382,108,1,664.6,666.0,109.3
382,112,1,602.5,762.5,168.4
382,113,1,598.7,579.9,60.5
382,114,1,264.1,620.1,128.3
382,115,0,541.3,420.4,10.0
382,116,0,258.7,379.6,190.0
382,117,1,436.0,561.0,177.5
383,108,1,678.8,671.0,109.3
383,112,1,605.5,777.2,168.4
383,113,1,611.8,572.5,60.5
383,114,1,275.9,629.4,128.3
383,115,0,543.9,405.7,10.0
383,116,0,256.1,394.3,190.0
383,117,1,436.7,575.9,177.5
384,108,1,693.0,675.9,109.3
384,112,1,608.5,791.9,168.4
384,113,1,624.9,565.1,60.5
384,114,1,287.6,638.7,128.3
384,115,0,546.5,390.9,10.0
384,116,0,253.5,409.1,190.0
384,117,1,437.3,590.9,177.5
384,118,1,360.8,614.3,137.2
385,108,1,707.1,680.9,109.3
385,113,1,637.9,557.7,60.5
385,114,1,299.4,648.0,128.3
385,115,0,549.1,376.1,10.0
385,116,0,250.9,423.9,190.0
385,117,1,438.0,605.9,177.5
385,118,1,371.0,625.3,137.2
386,108,1,721.3,685.8,109.3
386,113,1,651.0,550.3,60.5
386,114,1,311.2,657.3,128.3
386,115,0,551.7,361.3,10.0
386,116,0,248.3,438.7,190.0
386,117,1,438.7,620.9,177.5
386,118,1,381.2,636.4,137.2
387,108,1,735.4,690.8,109.3
387,113,1,664.0,542.9,60.5
387,114,1,323.0,666.6,128.3
387,115,0,554.4,346.6,10.0
387,116,0,245.7,453.4,190.0
387,117,1,439.3,635.9,177.5
387,118,1,391.4,647.4,137.2
387,119,1,216.3,490.6,152.3
388,108,1,749.6,695.7,109.3
388,113,1,677.1,535.5,60.5
388,114,1,334.7,675.9,128.3
388,115,0,557.0,331.8,10.0
388,116,0,243.0,468.2,190.0
388,119,1,223.2,503.9,152.3
388,120,0,419.8,644.0,342.0
388,121,0,380.2,156.0,162.0
389,108,1,763.7,700.7,109.3
389,113,1,690.1,528.2,60.5
389,114,1,346.5,685.2,128.3
389,115,0,559.6,317.0,10.0
389,119,1,230.2,517.1,152.3
389,120,0,415.2,629.7,342.0
389,121,0,384.8,170.3,162.0
390,108,1,777.9,705.6,109.3
390,113,1,703.2,520.8,60.5
390,114,1,358.3,694.5,128.3
390,115,0,562.2,302.2,10.0
390,119,1,237.2,530.4,152.3
390,120,0,410.5,615.5,342.0
390,121,0,389.5,184.5,162.0
391,108,1,792.1,710.6,109.3
391,113,1,716.2,513.4,60.5
391,114,1,370.0,703.8,128.3
391,115,0,564.8,287.5,10.0
391,119,1,244.1,543.7,152.3
391,120,0,405.9,601.2,342.0
391,121,0,394.1,198.8,162.0
392,113,1,729.3,506.0,60.5
392,114,1,381.8,713.1,128.3
392,115,0,567.4,272.7,10.0
392,119,1,251.1,557.0,152.3
392,120,0,401.3,586.9,342.0
392,121,0,398.7,213.1,162.0
393,113,1,742.3,498.6,60.5
393,114,1,393.6,722.4,128.3
393,115,0,570.0,257.9,10.0
393,119,1,258.1,570.3,152.3
393,120,0,396.6,572.7,342.0
393,121,0,403.4,227.3,162.0
394,113,1,755.4,491.2,60.5
394,114,1,405.4,731.7,128.3
394,115,0,572.6,243.2,10.0
394,119,1,265.0,583.6,152.3
394,120,0,392.0,558.4,342.0
394,121,0,408.0,241.6,162.0
394,122,1,328.9,543.5,189.7
395,113,1,768.4,483.8,60.5
395,114,1,417.1,741.0,128.3
395,115,0,575.2,228.4,10.0
395,119,1,272.0,596.8,152.3
395,120,0,387.4,544.1,342.0
395,121,0,412.6,255.9,162.0
395,122,1,326.4,558.3,189.7
396,113,1,781.5,476.4,60.5
396,114,1,428.9,750.3,128.3
396,115,0,577.8,213.6,10.0
396,119,1,279.0,610.1,152.3
396,120,0,382.7,529.9,342.0
396,121,0,417.3,270.1,162.0
396,122,1,323.9,573.0,189.7
397,113,1,794.5,469.0,60.5
397,114,1,440.7,759.6,128.3
397,115,0,580.4,198.8,10.0
397,119,1,285.9,623.4,152.3
397,120,0,378.1,515.6,342.0
397,121,0,421.9,284.4,162.0
397,122,1,321.4,587.8,189.7
398,114,1,452.4,768.8,128.3
398,115,0,583.0,184.1,10.0
398,119,1,292.9,636.7,152.3
398,120,0,373.5,501.3,342.0
398,121,0,426.5,298.7,162.0
398,122,1,318.8,602.6,189.7
399,114,1,464.2,778.1,128.3
399,115,0,585.6,169.3,10.0
399,119,1,299.9,650.0,152.3
399,120,0,368.8,487.1,342.0
399,121,0,431.2,312.9,162.0
399,122,1,316.3,617.4,189.7
400,114,1,476.0,787.4,128.3
400,115,0,588.2,154.5,10.0
400,119,1,306.8,663.3,152.3
400,120,0,364.2,472.8,342.0
400,121,0,435.8,327.2,162.0
400,122,1,313.8,632.2,189.7
401,114,1,487.8,796.7,128.3
401,115,0,590.8,139.8,10.0
401,119,1,313.8,676.5,152.3
401,120,0,359.6,458.5,342.0
401,121,0,440.4,341.5,162.0
401,122,1,311.3,647.0,189.7
402,115,0,593.4,125.0,10.0
402,120,0,354.9,444.3,342.0
402,121,0,445.1,355.7,162.0
402,122,1,308.7,661.8,189.7
403,115,0,596.0,110.2,10.0
403,120,0,350.3,430.0,342.0
403,121,0,449.7,370.0,162.0
403,122,1,306.2,676.5,189.7
404,115,0,598.6,95.4,10.0
404,120,0,345.7,415.8,342.0
404,121,0,454.3,384.2,162.0
404,122,1,303.7,691.3,189.7
404,123,0,497.8,126.2,138.0
405,115,0,601.2,80.7,10.0
405,120,0,341.0,401.5,342.0
405,121,0,459.0,398.5,162.0
405,122,1,301.2,706.1,189.7
405,123,0,507.9,137.3,138.0
406,115,0,603.8,65.9,10.0
406,120,0,336.4,387.2,342.0
406,121,0,463.6,412.8,162.0
406,122,1,298.6,720.9,189.7
406,123,0,517.9,148.5,138.0
407,115,0,606.4,51.1,10.0
407,120,0,331.7,373.0,342.0
407,121,0,468.3,427.0,162.0
407,122,1,296.1,735.7,189.7
407,123,0,528.0,159.6,138.0
408,115,0,609.0,36.4,10.0
408,120,0,327.1,358.7,342.0
408,121,0,472.9,441.3,162.0
408,122,1,293.6,750.5,189.7
408,123,0,538.0,170.8,138.0
409,115,0,611.7,21.6,10.0
409,120,0,322.5,344.4,342.0
409,121,0,477.5,455.6,162.0
409,122,1,291.1,765.3,189.7
409,123,0,548.0,181.9,138.0
410,115,0,614.3,6.8,10.0
410,120,0,317.8,330.2,342.0
410,121,0,482.2,469.8,162.0
410,122,1,288.6,780.1,189.7
410,123,0,558.1,193.1,138.0
410,124,1,236.4,601.8,187.8
411,120,0,313.2,315.9,342.0
411,121,0,486.8,484.1,162.0
411,122,1,286.0,794.8,189.7
411,123,0,568.1,204.2,138.0
411,124,1,234.4,616.7,187.8
412,120,0,308.6,301.6,342.0
412,121,0,491.4,498.4,162.0
412,123,0,578.1,215.4,138.0
412,124,1,232.3,631.6,187.8
413,120,0,303.9,287.4,342.0
413,121,0,496.1,512.6,162.0
413,123,0,588.2,226.5,138.0
413,124,1,230.3,646.4,187.8
414,120,0,299.3,273.1,342.0
414,121,0,500.7,526.9,162.0
414,123,0,598.2,237.6,138.0
414,124,1,228.2,661.3,187.8
415,120,0,294.7,258.8,342.0
415,121,0,505.3,541.2,162.0
415,123,0,608.2,248.8,138.0
415,124,1,226.2,676.1,187.8
416,120,0,290.0,244.6,342.0
416,121,0,510.0,555.4,162.0
416,123,0,618.3,259.9,138.0
416,124,1,224.2,691.0,187.8
417,120,0,285.4,230.3,342.0
417,121,0,514.6,569.7,162.0
417,123,0,628.3,271.1,138.0
417,124,1,222.1,705.9,187.8
418,120,0,280.8,216.0,342.0
418,121,0,519.2,584.0,162.0
418,123,0,638.4,282.2,138.0
418,124,1,220.1,720.7,187.8
419,120,0,276.1,201.8,342.0
419,121,0,523.9,598.2,162.0
419,123,0,648.4,293.4,138.0
419,124,1,218.0,735.6,187.8
419,125,1,257.9,414.6,213.8
420,120,0,271.5,187.5,342.0
420,121,0,528.5,612.5,162.0
420,123,0,658.4,304.5,138.0
420,124,1,216.0,750.4,187.8
420,125,1,249.5,427.1,213.8
420,126,0,613.4,150.0,114.0
421,120,0,266.9,173.2,342.0
421,121,0,533.1,626.8,162.0
421,123,0,668.5,315.7,138.0
421,124,1,214.0,765.3,187.8
421,125,1,241.2,439.5,213.8
421,126,0,627.1,156.1,114.0
422,120,0,262.2,159.0,342.0
422,121,0,537.8,641.0,162.0
422,123,0,678.5,326.8,138.0
422,124,1,211.9,780.2,187.8
422,125,1,232.8,452.0,213.8
422,126,0,640.8,162.2,114.0
423,120,0,257.6,144.7,342.0
423,121,0,542.4,655.3,162.0
423,123,0,688.5,338.0,138.0
423,124,1,209.9,795.0,187.8
423,125,1,224.5,464.5,213.8
423,126,0,654.5,168.3,114.0
424,120,0,252.9,130.4,342.0
424,121,0,547.1,669.6,162.0
424,123,0,698.6,349.1,138.0
424,125,1,216.1,476.9,213.8
424,126,0,668.2,174.4,114.0
425,120,0,248.3,116.2,342.0
425,121,0,551.7,683.8,162.0
425,123,0,708.6,360.3,138.0
425,125,1,207.8,489.4,213.8
425,126,0,681.9,180.5,114.0
426,120,0,243.7,101.9,342.0
426,121,0,556.3,698.1,162.0
426,123,0,718.7,371.4,138.0
426,125,1,199.4,501.8,213.8
426,126,0,695.6,186.6,114.0
426,127,1,156.2,675.2,168.6
427,120,0,239.0,87.6,342.0
427,121,0,561.0,712.4,162.0
427,123,0,728.7,382.6,138.0
427,125,1,191.1,514.3,213.8
427,126,0,709.3,192.7,114.0
427,127,1,159.2,689.9,168.6
428,120,0,234.4,73.4,342.0
428,121,0,565.6,726.6,162.0
428,123,0,738.7,393.7,138.0
428,125,1,182.7,526.8,213.8
428,126,0,723.0,198.8,114.0
428,127,1,162.2,704.6,168.6
429,120,0,229.8,59.1,342.0
429,121,0,570.2,740.9,162.0
429,123,0,748.8,404.9,138.0
429,125,1,174.4,539.2,213.8
429,126,0,736.7,204.9,114.0
429,127,1,165.1,719.3,168.6
430,120,0,225.1,44.8,342.0
430,121,0,574.9,755.2,162.0
430,123,0,758.8,416.0,138.0
430,125,1,166.0,551.7,213.8
430,126,0,750.4,211.0,114.0
430,127,1,168.1,734.0,168.6
431,120,0,220.5,30.6,342.0
431,121,0,579.5,769.4,162.0
431,123,0,768.8,427.1,138.0
431,125,1,157.7,564.1,213.8
431,126,0,764.1,217.1,114.0
431,127,1,171.1,748.7,168.6
432,120,0,215.9,16.3,342.0
432,121,0,584.1,783.7,162.0
432,123,0,778.9,438.3,138.0
432,125,1,149.3,576.6,213.8
432,126,0,777.8,223.2,114.0
432,127,1,174.1,763.4,168.6
433,120,0,211.2,2.0,342.0
433,121,0,588.8,798.0,162.0
433,123,0,788.9,449.4,138.0
433,125,1,141.0,589.1,213.8
433,126,0,791.5,229.3,114.0
433,127,1,177.0,778.1,168.6
434,123,0,799.0,460.6,138.0
434,125,1,132.6,601.5,213.8
